Date,Product,Region,Quantity_Sold,Stock_Level
2023-02-15,Product_A,South,89,157
2023-02-16,Product_A,South,93,173
2023-02-17,Product_A,South,104,136
2023-02-18,Product_A,South,80,130
2023-02-19,Product_A,South,77,109
2023-02-20,Product_A,South,85,137
2023-02-21,Product_A,South,92,171
2023-02-22,Product_A,South,127,141
2023-02-23,Product_A,South,107,156
2023-02-24,Product_A,South,99,141
2023-02-25,Product_A,South,67,104
2023-02-26,Product_A,South,89,154
2023-02-27,Product_A,South,67,159
2023-02-28,Product_A,South,134,167
2023-03-01,Product_A,South,126,161
2023-03-02,Product_A,South,106,130
2023-03-03,Product_A,South,62,162
2023-03-04,Product_A,South,74,122
2023-03-05,Product_A,South,71,107
2023-03-06,Product_A,South,100,139
2023-03-07,Product_A,South,121,181
2023-03-08,Product_A,South,124,182
2023-03-09,Product_A,South,136,143
2023-03-10,Product_A,South,96,167
2023-03-11,Product_A,South,105,105
2023-03-12,Product_A,South,87,164
2023-03-13,Product_A,South,111,159
2023-03-14,Product_A,South,112,166
2023-03-15,Product_A,South,124,174
2023-03-16,Product_A,South,110,168
2023-03-17,Product_A,South,87,157
2023-03-18,Product_A,South,128,128
2023-03-19,Product_A,South,96,123
2023-03-20,Product_A,South,113,158
2023-03-21,Product_A,South,130,199
2023-03-22,Product_A,South,123,203
2023-03-23,Product_A,South,72,199
2023-03-24,Product_A,South,103,168
2023-03-25,Product_A,South,73,118
2023-03-26,Product_A,South,94,139
2023-03-27,Product_A,South,109,179
2023-03-28,Product_A,South,86,196
2023-03-29,Product_A,South,120,177
2023-03-30,Product_A,South,87,178
2023-03-31,Product_A,South,62,160
2023-04-01,Product_A,South,69,136
2023-04-02,Product_A,South,91,163
2023-04-03,Product_A,South,102,144
2023-04-04,Product_A,South,108,202
2023-04-05,Product_A,South,130,173
2023-04-06,Product_A,South,108,137
2023-04-07,Product_A,South,104,112
2023-04-08,Product_A,South,100,137
2023-04-09,Product_A,South,126,126
2023-04-10,Product_A,South,103,193
2023-04-11,Product_A,South,138,162
2023-04-12,Product_A,South,124,180
2023-04-13,Product_A,South,116,154
2023-04-14,Product_A,South,96,115
2023-04-15,Product_A,South,91,143
2023-04-16,Product_A,South,89,106
2023-04-17,Product_A,South,120,164
2023-04-18,Product_A,South,104,170
2023-04-19,Product_A,South,92,159
2023-04-20,Product_A,South,102,191
2023-04-21,Product_A,South,88,159
2023-04-22,Product_A,South,81,138
2023-04-23,Product_A,South,90,155
2023-04-24,Product_A,South,95,124
2023-04-25,Product_A,South,92,163
2023-04-26,Product_A,South,96,186
2023-04-27,Product_A,South,102,213
2023-04-28,Product_A,South,71,149
2023-04-29,Product_A,South,73,122
2023-04-30,Product_A,South,93,93
2023-05-01,Product_A,South,106,192
2023-05-02,Product_A,South,107,177
2023-05-03,Product_A,South,135,173
2023-05-04,Product_A,South,99,118
2023-05-05,Product_A,South,104,141
2023-05-06,Product_A,South,74,133
2023-05-07,Product_A,South,82,124
2023-05-08,Product_A,South,111,125
2023-05-09,Product_A,South,131,142
2023-05-10,Product_A,South,104,212
2023-05-11,Product_A,South,126,163
2023-05-12,Product_A,South,81,131
2023-05-13,Product_A,South,86,129
2023-05-14,Product_A,South,87,132
2023-05-15,Product_A,South,97,121
2023-05-16,Product_A,South,103,185
2023-05-17,Product_A,South,90,167
2023-05-18,Product_A,South,92,161
2023-05-19,Product_A,South,87,168
2023-05-20,Product_A,South,90,100
2023-05-21,Product_A,South,95,115
2023-05-22,Product_A,South,89,154
2023-05-23,Product_A,South,101,182
2023-05-24,Product_A,South,99,156
2023-05-25,Product_A,South,93,144
2023-05-26,Product_A,South,106,149
2023-05-27,Product_A,South,104,169
2023-05-28,Product_A,South,72,129
2023-05-29,Product_A,South,79,129
2023-05-30,Product_A,South,97,140
2023-05-31,Product_A,South,92,162
2023-06-01,Product_A,South,83,169
2023-06-02,Product_A,South,76,189
2023-06-03,Product_A,South,75,123
2023-06-04,Product_A,South,67,159
2023-06-05,Product_A,South,110,147
2023-06-06,Product_A,South,83,161
2023-06-07,Product_A,South,89,190
2023-06-08,Product_A,South,111,151
2023-06-09,Product_A,South,55,110
2023-06-10,Product_A,South,87,143
2023-06-11,Product_A,South,95,95
2023-06-12,Product_A,South,96,158
2023-06-13,Product_A,South,77,153
2023-06-14,Product_A,South,109,151
2023-06-15,Product_A,South,70,139
2023-06-16,Product_A,South,80,124
2023-06-17,Product_A,South,70,106
2023-06-18,Product_A,South,79,128
2023-06-19,Product_A,South,85,126
2023-06-20,Product_A,South,101,111
2023-06-21,Product_A,South,109,153
2023-06-22,Product_A,South,95,160
2023-06-23,Product_A,South,58,84
2023-06-24,Product_A,South,78,112
2023-06-25,Product_A,South,79,106
2023-06-26,Product_A,South,95,149
2023-06-27,Product_A,South,104,140
2023-06-28,Product_A,South,67,164
2023-06-29,Product_A,South,108,150
2023-06-30,Product_A,South,69,133
2023-07-01,Product_A,South,82,140
2023-07-02,Product_A,South,65,108
2023-07-03,Product_A,South,94,128
2023-07-04,Product_A,South,78,149
2023-07-05,Product_A,South,104,146
2023-07-06,Product_A,South,92,128
2023-07-07,Product_A,South,95,98
2023-07-08,Product_A,South,64,106
2023-07-09,Product_A,South,82,82
2023-07-10,Product_A,South,66,82
2023-07-11,Product_A,South,91,114
2023-07-12,Product_A,South,88,153
2023-07-13,Product_A,South,78,134
2023-07-14,Product_A,South,72,126
2023-07-15,Product_A,South,73,89
2023-07-16,Product_A,South,68,127
2023-07-17,Product_A,South,84,91
2023-07-18,Product_A,South,97,111
2023-07-19,Product_A,South,109,156
2023-07-20,Product_A,South,87,129
2023-07-21,Product_A,South,71,123
2023-07-22,Product_A,South,62,104
2023-07-23,Product_A,South,77,91
2023-07-24,Product_A,South,70,92
2023-07-25,Product_A,South,72,92
2023-07-26,Product_A,South,97,168
2023-07-27,Product_A,South,98,98
2023-07-28,Product_A,South,78,135
2023-07-29,Product_A,South,60,99
2023-07-30,Product_A,South,46,105
2023-07-31,Product_A,South,63,116
2023-08-01,Product_A,South,64,136
2023-08-02,Product_A,South,98,112
2023-08-03,Product_A,South,65,75
2023-08-04,Product_A,South,66,92
2023-08-05,Product_A,South,48,103
2023-08-06,Product_A,South,60,75
2023-08-07,Product_A,South,67,131
2023-08-08,Product_A,South,88,119
2023-08-09,Product_A,South,90,101
2023-08-10,Product_A,South,77,118
2023-08-11,Product_A,South,62,109
2023-08-12,Product_A,South,54,102
2023-08-13,Product_A,South,68,68
2023-08-14,Product_A,South,83,83
2023-08-15,Product_A,South,71,139
2023-08-16,Product_A,South,77,92
2023-08-17,Product_A,South,62,133
2023-08-18,Product_A,South,46,120
2023-08-19,Product_A,South,59,65
2023-08-20,Product_A,South,56,71
2023-08-21,Product_A,South,78,118
2023-08-22,Product_A,South,57,107
2023-08-23,Product_A,South,68,144
2023-08-24,Product_A,South,58,141
2023-08-25,Product_A,South,63,72
2023-08-26,Product_A,South,52,71
2023-08-27,Product_A,South,48,92
2023-08-28,Product_A,South,55,58
2023-08-29,Product_A,South,71,77
2023-08-30,Product_A,South,68,98
2023-08-31,Product_A,South,62,147
2023-09-01,Product_A,South,63,99
2023-09-02,Product_A,South,41,72
2023-09-03,Product_A,South,60,68
2023-09-04,Product_A,South,75,76
2023-09-05,Product_A,South,71,99
2023-09-06,Product_A,South,78,101
2023-09-07,Product_A,South,67,101
2023-09-08,Product_A,South,55,102
2023-09-09,Product_A,South,58,82
2023-09-10,Product_A,South,54,103
2023-09-11,Product_A,South,63,92
2023-09-12,Product_A,South,74,143
2023-09-13,Product_A,South,60,128
2023-09-14,Product_A,South,49,108
2023-09-15,Product_A,South,75,101
2023-09-16,Product_A,South,57,72
2023-09-17,Product_A,South,57,81
2023-09-18,Product_A,South,57,91
2023-09-19,Product_A,South,74,93
2023-09-20,Product_A,South,65,84
2023-09-21,Product_A,South,73,114
2023-09-22,Product_A,South,62,110
2023-09-23,Product_A,South,56,90
2023-09-24,Product_A,South,59,83
2023-09-25,Product_A,South,59,141
2023-09-26,Product_A,South,67,95
2023-09-27,Product_A,South,79,116
2023-09-28,Product_A,South,54,125
2023-09-29,Product_A,South,59,68
2023-09-30,Product_A,South,65,95
2023-10-01,Product_A,South,46,121
2023-10-02,Product_A,South,71,96
2023-10-03,Product_A,South,89,111
2023-10-04,Product_A,South,73,98
2023-10-05,Product_A,South,75,113
2023-10-06,Product_A,South,60,75
2023-10-07,Product_A,South,56,81
2023-10-08,Product_A,South,45,56
2023-10-09,Product_A,South,70,70
2023-10-10,Product_A,South,74,99
2023-10-11,Product_A,South,89,102
2023-10-12,Product_A,South,76,96
2023-10-13,Product_A,South,62,106
2023-10-14,Product_A,South,51,103
2023-10-15,Product_A,South,49,92
2023-10-16,Product_A,South,74,111
2023-10-17,Product_A,South,94,94
2023-10-18,Product_A,South,59,93
2023-10-19,Product_A,South,77,115
2023-10-20,Product_A,South,62,70
2023-10-21,Product_A,South,62,62
2023-10-22,Product_A,South,68,144
2023-10-23,Product_A,South,70,111
2023-10-24,Product_A,South,68,75
2023-10-25,Product_A,South,69,92
2023-10-26,Product_A,South,55,141
2023-10-27,Product_A,South,65,101
2023-10-28,Product_A,South,54,82
2023-10-29,Product_A,South,68,88
2023-10-30,Product_A,South,72,97
2023-10-31,Product_A,South,71,85
2023-11-01,Product_A,South,54,111
2023-11-02,Product_A,South,73,83
2023-11-03,Product_A,South,63,97
2023-11-04,Product_A,South,39,69
2023-11-05,Product_A,South,64,98
2023-11-06,Product_A,South,57,106
2023-11-07,Product_A,South,89,131
2023-11-08,Product_A,South,78,110
2023-11-09,Product_A,South,67,120
2023-11-10,Product_A,South,67,110
2023-11-11,Product_A,South,61,106
2023-11-12,Product_A,South,63,109
2023-11-13,Product_A,South,80,90
2023-11-14,Product_A,South,57,149
2023-11-15,Product_A,South,84,88
2023-11-16,Product_A,South,68,129
2023-11-17,Product_A,South,64,90
2023-11-18,Product_A,South,74,74
2023-11-19,Product_A,South,56,100
2023-11-20,Product_A,South,76,118
2023-11-21,Product_A,South,92,126
2023-11-22,Product_A,South,90,120
2023-11-23,Product_A,South,79,119
2023-11-24,Product_A,South,71,119
2023-11-25,Product_A,South,68,95
2023-11-26,Product_A,South,57,100
2023-11-27,Product_A,South,74,116
2023-11-28,Product_A,South,111,115
2023-11-29,Product_A,South,92,151
2023-11-30,Product_A,South,81,167
2023-12-01,Product_A,South,67,113
2023-12-02,Product_A,South,57,90
2023-12-03,Product_A,South,70,118
2023-12-04,Product_A,South,80,140
2023-12-05,Product_A,South,85,123
2023-12-06,Product_A,South,125,141
2023-12-07,Product_A,South,74,111
2023-12-08,Product_A,South,63,128
2023-12-09,Product_A,South,63,103
2023-12-10,Product_A,South,69,119
2023-12-11,Product_A,South,69,97
2023-12-12,Product_A,South,92,146
2023-12-13,Product_A,South,96,122
2023-12-14,Product_A,South,94,114
2023-12-15,Product_A,South,69,94
2023-12-16,Product_A,South,83,117
2023-12-17,Product_A,South,78,133
2023-12-18,Product_A,South,116,116
2023-12-19,Product_A,South,82,126
2023-12-20,Product_A,South,82,121
2023-12-21,Product_A,South,84,108
2023-12-22,Product_A,South,82,118
2023-12-23,Product_A,South,77,117
2023-12-24,Product_A,South,81,104
2023-12-25,Product_A,South,111,132
2023-12-26,Product_A,South,68,122
2023-12-27,Product_A,South,72,147
2023-12-28,Product_A,South,89,128
2023-12-29,Product_A,South,105,132
2023-12-30,Product_A,South,82,92
2023-12-31,Product_A,South,65,116
2024-01-01,Product_A,South,89,94
2024-01-02,Product_A,South,95,147
2024-01-03,Product_A,South,98,135
2024-01-04,Product_A,South,86,138
2024-01-05,Product_A,South,84,137
2024-01-06,Product_A,South,88,108
2024-01-07,Product_A,South,73,127
2024-01-08,Product_A,South,98,126
2024-01-09,Product_A,South,113,171
2024-01-10,Product_A,South,124,192
2024-01-11,Product_A,South,84,146
2024-01-12,Product_A,South,85,126
2024-01-13,Product_A,South,71,88
2024-01-14,Product_A,South,82,107
2024-01-15,Product_A,South,94,123
2024-01-16,Product_A,South,87,161
2024-01-17,Product_A,South,109,172
2024-01-18,Product_A,South,133,155
2024-01-19,Product_A,South,94,110
2024-01-20,Product_A,South,65,153
2024-01-21,Product_A,South,72,105
2024-01-22,Product_A,South,94,141
2024-01-23,Product_A,South,92,154
2024-01-24,Product_A,South,130,149
2024-01-25,Product_A,South,81,173
2024-01-26,Product_A,South,97,123
2024-01-27,Product_A,South,63,109
2024-01-28,Product_A,South,85,152
2024-01-29,Product_A,South,82,145
2024-01-30,Product_A,South,120,120
2024-01-31,Product_A,South,130,145
2024-02-01,Product_A,South,110,163
2024-02-02,Product_A,South,107,150
2024-02-03,Product_A,South,54,111
2024-02-04,Product_A,South,90,128
2024-02-05,Product_A,South,107,166
2024-02-06,Product_A,South,122,164
2024-02-07,Product_A,South,83,164
2024-02-08,Product_A,South,114,139
2024-02-09,Product_A,South,103,160
2024-02-10,Product_A,South,88,88
2024-02-11,Product_A,South,72,172
2024-02-12,Product_A,South,94,113
2024-02-13,Product_A,South,136,172
2024-02-14,Product_A,South,137,182
2024-02-15,Product_A,South,117,172
2024-02-16,Product_A,South,106,190
2024-02-17,Product_A,South,101,101
2024-02-18,Product_A,South,98,160
2024-02-19,Product_A,South,123,148
2024-02-20,Product_A,South,137,193
2024-02-21,Product_A,South,166,166
2024-02-22,Product_A,South,103,161
2024-02-23,Product_A,South,91,129
2024-02-24,Product_A,South,52,126
2024-02-25,Product_A,South,98,130
2024-02-26,Product_A,South,136,159
2024-02-27,Product_A,South,141,183
2024-02-28,Product_A,South,137,188
2024-02-29,Product_A,South,136,171
2024-03-01,Product_A,South,107,157
2024-03-02,Product_A,South,87,145
2024-03-03,Product_A,South,126,136
2024-03-04,Product_A,South,114,186
2024-03-05,Product_A,South,140,180
2024-03-06,Product_A,South,79,195
2024-03-07,Product_A,South,76,201
2024-03-08,Product_A,South,103,171
2024-03-09,Product_A,South,79,107
2024-03-10,Product_A,South,99,142
2024-03-11,Product_A,South,100,164
2024-03-12,Product_A,South,171,198
2024-03-13,Product_A,South,144,204
2024-03-14,Product_A,South,141,170
2024-03-15,Product_A,South,70,149
2024-03-16,Product_A,South,104,120
2024-03-17,Product_A,South,93,130
2024-03-18,Product_A,South,134,179
2024-03-19,Product_A,South,134,196
2024-03-20,Product_A,South,124,192
2024-03-21,Product_A,South,96,131
2024-03-22,Product_A,South,104,160
2024-03-23,Product_A,South,110,172
2024-03-24,Product_A,South,119,125
2024-03-25,Product_A,South,104,174
2024-03-26,Product_A,South,169,214
2024-03-27,Product_A,South,147,181
2024-03-28,Product_A,South,101,191
2024-03-29,Product_A,South,85,149
2024-03-30,Product_A,South,92,172
2024-03-31,Product_A,South,92,97
2024-04-01,Product_A,South,118,151
2024-04-02,Product_A,South,123,182
2024-04-03,Product_A,South,121,205
2024-04-04,Product_A,South,90,165
2024-04-05,Product_A,South,113,142
2024-04-06,Product_A,South,71,154
2024-04-07,Product_A,South,113,144
2024-04-08,Product_A,South,77,179
2024-04-09,Product_A,South,92,190
2024-04-10,Product_A,South,109,165
2024-04-11,Product_A,South,109,172
2024-04-12,Product_A,South,92,165
2024-04-13,Product_A,South,87,160
2024-04-14,Product_A,South,100,131
2024-04-15,Product_A,South,95,131
2024-04-16,Product_A,South,127,176
2024-04-17,Product_A,South,80,177
2024-04-18,Product_A,South,100,206
2024-04-19,Product_A,South,76,124
2024-04-20,Product_A,South,108,166
2024-04-21,Product_A,South,85,131
2024-04-22,Product_A,South,119,119
2024-04-23,Product_A,South,87,176
2024-04-24,Product_A,South,153,178
2024-04-25,Product_A,South,117,196
2024-04-26,Product_A,South,133,140
2024-04-27,Product_A,South,92,175
2024-04-28,Product_A,South,73,163
2024-04-29,Product_A,South,91,163
2024-04-30,Product_A,South,116,161
2024-05-01,Product_A,South,105,190
2024-05-02,Product_A,South,131,168
2024-05-03,Product_A,South,101,161
2024-05-04,Product_A,South,78,151
2024-05-05,Product_A,South,105,193
2024-05-06,Product_A,South,100,150
2024-05-07,Product_A,South,132,194
2024-05-08,Product_A,South,111,174
2024-05-09,Product_A,South,122,152
2024-05-10,Product_A,South,92,150
2024-05-11,Product_A,South,103,123
2024-05-12,Product_A,South,67,101
2024-05-13,Product_A,South,85,131
2024-05-14,Product_A,South,114,151
2024-05-15,Product_A,South,107,164
2024-05-16,Product_A,South,103,193
2024-05-17,Product_A,South,106,146
2024-05-18,Product_A,South,82,124
2024-05-19,Product_A,South,95,148
2024-05-20,Product_A,South,89,155
2024-05-21,Product_A,South,79,176
2024-05-22,Product_A,South,131,170
2024-05-23,Product_A,South,138,145
2024-05-24,Product_A,South,98,142
2024-05-25,Product_A,South,85,128
2024-05-26,Product_A,South,91,151
2024-05-27,Product_A,South,122,151
2024-05-28,Product_A,South,126,154
2024-05-29,Product_A,South,128,157
2024-05-30,Product_A,South,124,204
2024-05-31,Product_A,South,91,96
2024-06-01,Product_A,South,78,152
2024-06-02,Product_A,South,94,136
2024-06-03,Product_A,South,113,158
2024-06-04,Product_A,South,130,183
2024-06-05,Product_A,South,138,176
2024-06-06,Product_A,South,118,150
2024-06-07,Product_A,South,83,171
2024-06-08,Product_A,South,85,140
2024-06-09,Product_A,South,87,116
2024-06-10,Product_A,South,96,173
2024-06-11,Product_A,South,116,127
2024-06-12,Product_A,South,106,200
2024-06-13,Product_A,South,98,116
2024-06-14,Product_A,South,114,147
2024-06-15,Product_A,South,80,113
2024-06-16,Product_A,South,96,114
2024-06-17,Product_A,South,110,151
2024-06-18,Product_A,South,108,159
2024-06-19,Product_A,South,104,181
2024-06-20,Product_A,South,86,116
2024-06-21,Product_A,South,94,142
2024-06-22,Product_A,South,84,126
2024-06-23,Product_A,South,77,137
2024-06-24,Product_A,South,90,127
2024-06-25,Product_A,South,97,193
2024-06-26,Product_A,South,76,166
2024-06-27,Product_A,South,72,142
2024-06-28,Product_A,South,78,84
2024-06-29,Product_A,South,81,107
2024-06-30,Product_A,South,54,135
2024-07-01,Product_A,South,108,163
2024-07-02,Product_A,South,104,149
2024-07-03,Product_A,South,121,185
2024-07-04,Product_A,South,109,121
2024-07-05,Product_A,South,84,131
2024-07-06,Product_A,South,54,120
2024-07-07,Product_A,South,102,127
2024-07-08,Product_A,South,105,133
2024-07-09,Product_A,South,94,151
2024-07-10,Product_A,South,86,127
2024-07-11,Product_A,South,107,163
2024-07-12,Product_A,South,67,138
2024-07-13,Product_A,South,71,114
2024-07-14,Product_A,South,79,131
2024-07-15,Product_A,South,84,153
2024-07-16,Product_A,South,97,152
2024-07-17,Product_A,South,83,185
2024-07-18,Product_A,South,94,146
2024-07-19,Product_A,South,58,98
2024-07-20,Product_A,South,82,110
2024-07-21,Product_A,South,51,128
2024-07-22,Product_A,South,74,150
2024-07-23,Product_A,South,89,139
2024-07-24,Product_A,South,108,120
2024-07-25,Product_A,South,72,124
2024-07-26,Product_A,South,83,85
2024-07-27,Product_A,South,50,118
2024-07-28,Product_A,South,63,97
2024-07-29,Product_A,South,56,104
2024-07-30,Product_A,South,87,150
2024-07-31,Product_A,South,79,167
2024-08-01,Product_A,South,74,110
2024-08-02,Product_A,South,89,113
2024-08-03,Product_A,South,60,95
