Date,Product,Region,Quantity_Sold,Stock_Level,day_of_week,week_of_year,month,year,is_weekend,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_7,lag_30,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30
2023-05-14,Product_A,East,90,156,6,19,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,79.0,107.0,149.0,105.42857142857143,22.692562238592192,112.2,18.437966826351925
2023-05-15,Product_A,East,96,172,0,20,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,90.0,125.0,137.0,101.28571428571429,21.116457134300763,110.83333333333333,18.051809219353956
2023-05-16,Product_A,East,150,169,1,20,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,96.0,102.0,102.0,108.14285714285714,28.0441828277486,112.43333333333334,19.324244792012138
2023-05-17,Product_A,East,128,220,2,20,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,150.0,146.0,94.0,105.57142857142857,24.6093284674541,113.56666666666666,19.202520189006304
2023-05-18,Product_A,East,115,173,3,20,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,128.0,99.0,89.0,107.85714285714286,24.64026901522904,114.43333333333334,18.633827846953093
2023-05-19,Product_A,East,126,155,4,20,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,115.0,97.0,141.0,112.0,24.94660965609019,113.93333333333334,18.08968716172822
2023-05-20,Product_A,East,114,156,5,20,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,126.0,79.0,134.0,117.0,20.30599254735734,113.26666666666667,17.688752189540892
2023-05-21,Product_A,East,96,161,6,20,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,114.0,90.0,120.0,117.85714285714286,19.065051546643897,112.46666666666667,17.91499724914242
2023-05-22,Product_A,East,120,192,0,21,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,96.0,96.0,101.0,121.28571428571429,16.459184727827807,113.1,17.831297552724315
2023-05-23,Product_A,East,117,192,1,21,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,120.0,150.0,110.0,116.57142857142857,10.517559014288727,113.33333333333333,17.835132576546428
2023-05-24,Product_A,East,129,210,2,21,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,117.0,128.0,104.0,116.71428571428571,10.703804397102322,114.16666666666667,17.967563366615202
2023-05-25,Product_A,East,102,201,3,21,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,129.0,115.0,132.0,114.85714285714286,12.088955998879955,113.16666666666667,17.774610589523316
2023-05-26,Product_A,East,113,132,4,21,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,102.0,126.0,122.0,113.0,11.045361017187199,112.86666666666666,17.69615842459896
2023-05-27,Product_A,East,113,189,5,21,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,113.0,114.0,123.0,112.85714285714286,11.036735197037322,112.53333333333333,17.592579417888427
2023-05-28,Product_A,East,114,177,6,21,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,113.0,96.0,100.0,115.42857142857143,8.182443458550715,113.0,17.43361794013961
2023-05-29,Product_A,East,113,135,0,22,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,114.0,120.0,111.0,114.42857142857143,7.955231881328966,113.06666666666666,17.42952970527677
2023-05-30,Product_A,East,90,192,1,22,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,113.0,117.0,116.0,110.57142857142857,12.011898862615894,112.2,17.918204959356725
2023-05-31,Product_A,East,116,173,2,22,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,90.0,129.0,126.0,108.71428571428571,9.41123948114314,111.86666666666666,17.744806590085417
2023-06-01,Product_A,East,117,190,3,22,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,116.0,102.0,121.0,110.85714285714286,9.335033858688242,111.73333333333333,17.688752189540875
2023-06-02,Product_A,East,81,146,4,22,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,117.0,113.0,112.0,106.28571428571429,14.511079510891928,110.7,18.556809327408402
2023-06-03,Product_A,East,115,120,5,22,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,81.0,113.0,140.0,106.57142857142857,14.683972474063228,109.86666666666666,17.738975854536086
2023-06-04,Product_A,East,109,136,6,22,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,115.0,114.0,112.0,105.85714285714286,14.380873541253422,109.76666666666667,17.734990416052373
2023-06-05,Product_A,East,118,186,0,23,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,109.0,113.0,74.0,106.57142857142857,14.909249286456822,111.23333333333333,16.447792710800734
2023-06-06,Product_A,East,135,201,1,23,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,118.0,90.0,107.0,113.0,16.217274740226824,112.16666666666667,16.98494938900688
2023-06-07,Product_A,East,103,209,2,23,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,135.0,116.0,125.0,111.14285714285714,16.5572599527475,111.43333333333334,16.88640206534957
2023-06-08,Product_A,East,100,178,3,23,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,103.0,117.0,102.0,108.71428571428571,16.79994331056192,111.36666666666666,16.92882327485472
2023-06-09,Product_A,East,105,161,4,23,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,100.0,81.0,146.0,112.14285714285714,11.950293879630022,110.0,15.642559099214303
2023-06-10,Product_A,East,96,121,5,23,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,105.0,115.0,99.0,109.42857142857143,13.277263057035256,109.9,15.724678605344456
2023-06-11,Product_A,East,75,159,6,23,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,96.0,109.0,97.0,104.57142857142857,18.608753700495715,109.16666666666667,16.821749741564176
2023-06-12,Product_A,East,110,183,0,24,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,75.0,118.0,79.0,103.42857142857143,17.87789270632997,110.2,15.827518593499887
2023-06-13,Product_A,East,118,150,1,24,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,110.0,135.0,90.0,101.0,13.490737563231988,111.13333333333334,15.415472150057356
2023-06-14,Product_A,East,139,175,2,24,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,118.0,103.0,96.0,106.14285714285714,19.77733190151937,112.56666666666666,15.949669401683135
2023-06-15,Product_A,East,118,156,3,24,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,139.0,100.0,150.0,108.71428571428571,20.01428061588593,111.5,14.349696620606545
2023-06-16,Product_A,East,123,130,4,24,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,118.0,105.0,128.0,111.28571428571429,20.605131122403158,111.33333333333333,14.17947358911347
2023-06-17,Product_A,East,85,136,5,24,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,123.0,96.0,115.0,109.71428571428571,22.313779641843748,110.33333333333333,14.948955293525183
2023-06-18,Product_A,East,77,145,6,24,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,85.0,75.0,126.0,110.0,21.802140567690415,108.7,15.829152503072157
2023-06-19,Product_A,East,129,146,0,25,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,77.0,110.0,114.0,112.71428571428571,22.954406154478505,109.2,16.23406380381096
2023-06-20,Product_A,East,123,123,1,25,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,129.0,118.0,96.0,113.42857142857143,23.222526010012626,110.1,16.225458922365732
2023-06-21,Product_A,East,118,171,2,25,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,123.0,139.0,120.0,110.42857142857143,20.573908580668697,110.03333333333333,16.187443693595718
2023-06-22,Product_A,East,96,186,3,25,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,118.0,118.0,117.0,107.28571428571429,20.90226690827482,109.33333333333333,16.3292277270212
2023-06-23,Product_A,East,91,140,4,25,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,96.0,123.0,129.0,102.71428571428571,20.38556912552179,108.06666666666666,16.22457338758692
2023-06-24,Product_A,East,82,92,5,25,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,91.0,85.0,102.0,102.28571428571429,20.84637686916907,107.4,16.880104591929545
2023-06-25,Product_A,East,74,154,6,25,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,82.0,77.0,113.0,101.85714285714286,21.474237056129745,106.1,17.904632419264114
2023-06-26,Product_A,East,69,136,0,26,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,74.0,129.0,113.0,93.28571428571429,20.798351583032428,104.63333333333334,19.083271846510335
2023-06-27,Product_A,East,106,204,1,26,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,69.0,123.0,114.0,90.85714285714286,17.47787717304906,104.36666666666666,19.00359917513504
2023-06-28,Product_A,East,128,162,2,26,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,106.0,118.0,113.0,92.28571428571429,20.254335220838378,104.86666666666666,19.43110434566064
2023-06-29,Product_A,East,127,145,3,26,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,128.0,96.0,90.0,96.71428571428571,24.20546966916281,106.1,19.62818171001525
2023-06-30,Product_A,East,107,112,4,26,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,127.0,91.0,116.0,99.0,24.331050121192852,105.8,19.54023258958732
2023-07-01,Product_A,East,98,119,5,26,7,2023,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,107.0,82.0,117.0,101.28571428571429,23.192773915699707,105.16666666666667,19.472497552176968
2023-07-02,Product_A,East,73,126,6,26,7,2023,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,98.0,74.0,81.0,101.14285714285714,23.391084992852637,104.9,19.865669573065105
2023-07-03,Product_A,East,102,138,0,27,7,2023,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,73.0,69.0,115.0,105.85714285714286,18.685364784848485,104.46666666666667,19.779357636327443
2023-07-04,Product_A,East,118,152,1,27,7,2023,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,102.0,106.0,109.0,107.57142857142857,19.242809417694524,104.76666666666667,19.918252473778747
2023-07-05,Product_A,East,122,177,2,27,7,2023,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,118.0,128.0,118.0,106.71428571428571,18.29129379162194,104.9,20.023004011765323
2023-07-06,Product_A,East,102,146,3,27,7,2023,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,122.0,127.0,135.0,103.14285714285714,15.962754267654523,103.8,19.202011388896423
2023-07-07,Product_A,East,92,147,4,27,7,2023,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,102.0,107.0,103.0,101.0,16.360521589077337,103.43333333333334,19.32246027979784
2023-07-08,Product_A,East,107,142,5,27,7,2023,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,92.0,98.0,100.0,102.28571428571429,16.438920136009365,103.66666666666667,19.321835661585855
2023-07-09,Product_A,East,97,189,6,27,7,2023,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,107.0,73.0,105.0,105.71428571428571,10.873734190152618,103.4,19.357970825547707
2023-07-10,Product_A,East,103,153,0,28,7,2023,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,97.0,102.0,96.0,105.85714285714286,10.823255385643263,103.63333333333334,19.3078210583946
2023-07-11,Product_A,East,117,139,1,28,7,2023,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,103.0,118.0,75.0,105.71428571428571,10.641338977689507,105.03333333333333,18.672279533803675
2023-07-12,Product_A,East,101,153,2,28,7,2023,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,117.0,122.0,110.0,102.71428571428571,7.889112449324964,104.73333333333333,18.662027338095232
2023-07-13,Product_A,East,110,147,3,28,7,2023,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,101.0,102.0,118.0,103.85714285714286,8.335237877600694,104.46666666666667,18.522555370986534
2023-07-14,Product_A,East,89,153,4,28,7,2023,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,110.0,92.0,139.0,103.42857142857143,9.089502055615943,102.8,17.531056187077837
2023-07-15,Product_A,East,90,116,5,28,7,2023,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,89.0,107.0,118.0,101.0,10.181682899534124,101.86666666666666,17.439023488426244
2023-07-16,Product_A,East,74,146,6,28,7,2023,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,90.0,97.0,123.0,97.71428571428571,14.488090347066484,100.23333333333333,17.684365456786743
2023-07-17,Product_A,East,103,107,0,29,7,2023,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,74.0,103.0,85.0,97.71428571428571,14.488090347066484,100.83333333333333,17.453550835907464
2023-07-18,Product_A,East,98,158,1,29,7,2023,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,103.0,117.0,77.0,95.0,11.803954139750484,101.53333333333333,16.8762909255054
2023-07-19,Product_A,East,117,176,2,29,7,2023,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,98.0,101.0,129.0,97.28571428571429,14.418902936935286,101.13333333333334,16.336405997634156
2023-07-20,Product_A,East,101,158,3,29,7,2023,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,117.0,110.0,123.0,96.0,13.46600658448274,100.4,15.806153319470791
2023-07-21,Product_A,East,86,114,4,29,7,2023,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,101.0,89.0,118.0,95.57142857142857,13.770223223283157,99.33333333333333,15.656514196385023
2023-07-22,Product_A,East,74,116,5,29,7,2023,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,86.0,90.0,96.0,93.28571428571429,15.997023532668855,98.6,16.319229190721806
2023-07-23,Product_A,East,79,82,6,29,7,2023,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,74.0,74.0,91.0,94.0,15.077577170531496,98.2,16.655536513475646
2023-07-24,Product_A,East,84,136,0,30,7,2023,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,79.0,103.0,82.0,91.28571428571429,14.896468101693136,98.26666666666667,16.592340013585577
2023-07-25,Product_A,East,96,145,1,30,7,2023,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,84.0,98.0,74.0,91.0,14.764823060233375,99.0,15.956838335183097
2023-07-26,Product_A,East,109,132,2,30,7,2023,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,96.0,117.0,69.0,89.85714285714286,12.562226069034224,100.33333333333333,15.006511996424997
2023-07-27,Product_A,East,71,135,3,30,7,2023,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,109.0,101.0,106.0,85.57142857142857,13.22695660204494,99.16666666666667,15.885546094253108
2023-07-28,Product_A,East,92,158,4,30,7,2023,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,71.0,86.0,128.0,86.42857142857143,13.451854182690957,97.96666666666667,14.965439112037046
2023-07-29,Product_A,East,84,84,5,30,7,2023,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,92.0,74.0,127.0,87.85714285714286,12.401996767034051,96.53333333333333,14.124406202552674
2023-07-30,Product_A,East,74,121,6,30,7,2023,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,84.0,79.0,107.0,87.14285714285714,13.120322295692908,95.43333333333334,14.559469802143749
2023-07-31,Product_A,East,89,142,0,31,7,2023,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,74.0,84.0,98.0,87.85714285714286,13.056653111582223,95.13333333333334,14.597433249419563
2023-08-01,Product_A,East,83,147,1,31,8,2023,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,89.0,96.0,73.0,86.0,12.6227308191743,95.46666666666667,14.182877810532716
2023-08-02,Product_A,East,105,165,2,31,8,2023,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,83.0,109.0,102.0,85.42857142857143,11.44344270542656,95.56666666666666,14.240988277729615
2023-08-03,Product_A,East,80,131,3,31,8,2023,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,105.0,71.0,118.0,86.71428571428571,9.961831921795035,94.3,13.86175587225746
2023-08-04,Product_A,East,47,108,4,31,8,2023,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,80.0,92.0,122.0,80.28571428571429,17.58516690958875,91.8,15.374407754222533
2023-08-05,Product_A,East,67,89,5,31,8,2023,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,47.0,84.0,102.0,77.85714285714286,18.151479016217674,90.63333333333334,15.892924761391736
2023-08-06,Product_A,East,77,111,6,31,8,2023,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,67.0,74.0,92.0,78.28571428571429,18.080507788907973,90.13333333333334,16.083260377417574
2023-08-07,Product_A,East,56,131,0,32,8,2023,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,77.0,89.0,107.0,73.57142857142857,19.095000592276715,88.43333333333334,16.912927790207558
2023-08-08,Product_A,East,81,151,1,32,8,2023,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,56.0,83.0,97.0,73.28571428571429,18.944781917582546,87.9,16.885721370640045
2023-08-09,Product_A,East,78,145,2,32,8,2023,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,81.0,105.0,103.0,69.42857142857143,13.32737962313105,87.06666666666666,16.73100226470615
2023-08-10,Product_A,East,85,140,3,32,8,2023,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,78.0,80.0,117.0,70.14285714285714,14.099983113802827,86.0,15.748015748023395
2023-08-11,Product_A,East,79,112,4,32,8,2023,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,85.0,47.0,101.0,74.71428571428571,9.911513266807237,85.26666666666667,15.536238690354587
2023-08-12,Product_A,East,54,77,5,32,8,2023,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,79.0,67.0,110.0,72.85714285714286,12.482368517614137,83.4,15.823596522173583
